qualcomm qca6174a_firmware;62
qualcomm qca6595_firmware;62
qualcomm qca8337_firmware;62
qualcomm sm6250p_firmware;62
qualcomm qca6310_firmware;62
qualcomm wcn3990_firmware;62
huawei harmonyos;62
qualcomm sm7250_firmware;61
juniper junos_os_evolved 20.4;60
qualcomm msm8953_firmware;60
qualcomm qualcomm215_firmware;59
qualcomm sdm630_firmware;59
qualcomm sdxr1_firmware;59
qualcomm sm7325_firmware;59
cisco rv110w_firmware 1.3.1.7;58
cisco rv130_vpn_router_firmware 1.2.2.8;58
cisco rv130_vpn_router_firmware 1.3.1.7;58
cisco rv130w_firmware 1.3.1.7;58
cisco rv215w_wireless-n_vpn_router_firmware 1.2.2.8;58
cisco rv215w_wireless-n_vpn_router_firmware 1.3.1.7;58
qualcomm qca6421_firmware;58
qualcomm qca6431_firmware;58
qualcomm sd_8cx_firmware;58
qualcomm wcd9371_firmware;58
qualcomm qca6335_firmware;58
qualcomm wcd9326_firmware;58
qualcomm qcm2290_firmware;57
qualcomm qcs2290_firmware;57
qualcomm sa415m_firmware;57
qualcomm qca6320_firmware;56
qualcomm wcn3620_firmware;56
huawei harmonyos 2.0;56
redhat enterprise_linux 7.0;55
qualcomm sa515m_firmware;55
qualcomm sd_8c_firmware;55
qualcomm sd670_firmware;55
qualcomm wcn3680_firmware;55
qualcomm csrb31024_firmware;54
qualcomm sd_636_firmware;54
qualcomm qcs405_firmware;53
qualcomm sd210_firmware;53
netgear rax80_firmware;53
qualcomm qcs603_firmware;52
qualcomm sd888_firmware;52
microsoft windows_server 2004;52
qualcomm apq8017_firmware;51
qualcomm ar8031_firmware;51
qualcomm csra6620_firmware;51
qualcomm csra6640_firmware;51
qualcomm sd845_firmware;51
netgear r7000_firmware;51
netgear rax75_firmware;51
qualcomm wcn3999_firmware;50
qualcomm sd205_firmware;50
microsoft windows_server 20h2;50
freebsd freebsd 11.4;50
freebsd freebsd 12.2;50
qualcomm apq8096au_firmware;49
qualcomm sd429_firmware;49
qualcomm sda429w_firmware;49
qualcomm msm8996au_firmware;48
netgear r8000_firmware;48
qualcomm wcd9360_firmware;47
qualcomm msm8917_firmware;46
netgear r7000p_firmware;46
qualcomm sd632_firmware;45
qualcomm sd660_firmware;45
qualcomm sd835_firmware;44
netgear r6900p_firmware;44
qualcomm sd439_firmware;43
netgear rax200_firmware;43
microsoft windows_10 21h2;43
siemens simatic_hmi_comfort_outdoor_panels_7\"_firmware 15.1;42
siemens simatic_hmi_comfort_outdoor_panels_15\"_firmware 15.1;42
siemens simatic_hmi_comfort_panels_4\"_firmware 15.1;42
siemens simatic_hmi_comfort_panels_22\"_firmware 15.1;42
siemens simatic_hmi_ktp_mobile_panels_ktp400f_firmware 15.1;42
siemens simatic_hmi_ktp_mobile_panels_ktp700_firmware 15.1;42
siemens simatic_hmi_ktp_mobile_panels_ktp700f_firmware 15.1;42
siemens simatic_hmi_ktp_mobile_panels_ktp900_firmware 15.1;42
siemens simatic_hmi_ktp_mobile_panels_ktp900f_firmware 15.1;42
netapp data_ontap 9.3.0;42
netgear r6400_firmware;41
netgear r8000p_firmware;41
fiberhome hg6245d_firmware;40
qualcomm mdm9650_firmware;39
qualcomm qca8081_firmware;39
netgear r7900p_firmware;39
juniper junos_os_evolved 20.3;38
qualcomm fsm10055_firmware;38
qualcomm fsm10056_firmware;38
qualcomm qcm6490_firmware;38
qualcomm qcs6490_firmware;38
netgear r7900_firmware;38
qualcomm sdx24_firmware;37
qualcomm sd710_firmware;37
qualcomm apq8009_firmware;37
huawei emui 10.1.0;37
huawei magic_ui 3.1.0;37
juniper junos 21.1;36
qualcomm sd_455_firmware;36
qualcomm qca9984_firmware;36
nvidia jetson_linux;35
cisco rv016_multi-wan_vpn_router_firmware;35
cisco rv042_dual_wan_vpn_router_firmware;35
cisco rv042g_dual_gigabit_wan_vpn_router_firmware;35
cisco rv082_dual_wan_vpn_router_firmware;35
cisco rv320_dual_gigabit_wan_vpn_router_firmware;35
cisco rv325_dual_gigabit_wan_vpn_router_firmware;35
siemens simatic_hmi_comfort_outdoor_panels_15\"_firmware 16;35
qualcomm sd450_firmware;34
qualcomm sdm429w_firmware;34
qualcomm mdm9206_firmware;34
qualcomm qca9367_firmware;34
qualcomm wcd9330_firmware;34
microsoft windows_server_2008 sp2;34
freebsd freebsd 13.0;34
juniper junos_os_evolved 21.1;33
qualcomm wcn3660_firmware;33
qualcomm qca9888_firmware;33
qualcomm qca9889_firmware;33
qualcomm qcx315_firmware;33
qualcomm mdm9150_firmware;33
cisco ios_xe 16.11.2;32
cisco ios_xe 16.12.1;32
cisco ios_xe 16.12.1s;32
cisco ios_xe 16.12.2s;32
cisco ios_xe 16.12.2t;32
cisco ios_xe 17.2.1;32
qualcomm qca6694_firmware;32
qualcomm qca9379_firmware;32
xen xen;32
netapp data_ontap 9.5.0;32
netgear r6700_firmware;32
cisco ios_xe 16.11.1;31
cisco ios_xe 16.11.1c;31
cisco ios_xe 16.12.3;31
cisco ios_xe 16.12.3s;31
cisco ios_xe 17.2.1a;31
qualcomm qca6564_firmware;31
qualcomm qsm8350_firmware;31
qualcomm ar9380_firmware;31
qualcomm csr8811_firmware;31
qualcomm ipq8064_firmware;31
qualcomm qca9898_firmware;31
qualcomm qca9980_firmware;31
qualcomm qca9990_firmware;31
qualcomm qca9992_firmware;31
qualcomm qca9994_firmware;31
qualcomm apq8009w_firmware;31
qualcomm msm8909w_firmware;31
qualcomm qrb5165_firmware;31
qualcomm sdx12_firmware;31
fortinet fortios;31
netgear r7960p_firmware;31
juniper junos_os_evolved 20.2;30
cisco ios_xe;30
cisco ios_xe 16.11.1b;30
cisco ios_xe 16.12.1c;30
cisco ios_xe 16.12.2;30
qualcomm apq8064au_firmware;30
qualcomm ipq8074_firmware;30
qualcomm ipq6010_firmware;30
qualcomm ipq6018_firmware;30
qualcomm ipq6028_firmware;30
qualcomm ipq8070_firmware;30
qualcomm ipq8070a_firmware;30
qualcomm ipq8071a_firmware;30
qualcomm ipq8072a_firmware;30
qualcomm ipq8074a_firmware;30
qualcomm ipq8076_firmware;30
qualcomm ipq8076a_firmware;30
qualcomm ipq8078a_firmware;30
qualcomm ipq8173_firmware;30
qualcomm ipq8174_firmware;30
qualcomm qca4024_firmware;30
qualcomm qca8075_firmware;30
qualcomm qcn5122_firmware;30
qualcomm qcn5152_firmware;30
huawei emui 10.0.0;30
