nvidia jetson_nano;24
nvidia jetson_xavier_nx;18
huawei imanager_neteco_6000;14
huawei imanager_neteco;13
aruba aruba_instant;11
nvidia geforce_gtx_950;8
nvidia geforce_gtx_960;8
nvidia geforce_gtx_970;8
nvidia geforce_gtx_980;8
nvidia geforce_gtx_titan_x;8
nvidia jetson_tx1;8
nvidia quadro_m1000m;8
nvidia quadro_m1200;8
nvidia quadro_m2000;8
nvidia quadro_m2000m;8
nvidia quadro_m2200;8
nvidia quadro_m3000m;8
nvidia quadro_m4000;8
nvidia quadro_m4000m;8
nvidia quadro_m5000;8
nvidia quadro_m5000m;8
nvidia quadro_m500m;8
nvidia quadro_m520;8
nvidia quadro_m5500;8
nvidia quadro_m6000;8
nvidia quadro_m600m;8
nvidia quadro_m620;8
nvidia shield_tv;8
nvidia shield_tv_pro;8
nvidia tesla_m10;8
nvidia tesla_m4;8
nvidia tesla_m40;8
nvidia tesla_m6;8
nvidia tesla_m60;8
nvidia tesla_p100;8
nvidia geforce_gt_605;7
nvidia geforce_gt_610;7
nvidia geforce_gt_620;7
nvidia geforce_gt_625;7
nvidia geforce_gt_630;7
nvidia geforce_gt_635;7
nvidia geforce_gt_640;7
nvidia geforce_gt_705;7
nvidia geforce_gt_710;7
nvidia geforce_gt_720;7
nvidia geforce_gt_730;7
nvidia geforce_gt_740;7
nvidia geforce_gtx_645;7
nvidia geforce_gtx_650;7
nvidia geforce_gtx_650_ti;7
nvidia geforce_gtx_650_ti_boost;7
nvidia geforce_gtx_660;7
nvidia geforce_gtx_660_ti;7
nvidia geforce_gtx_670;7
nvidia geforce_gtx_680;7
nvidia geforce_gtx_690;7
nvidia geforce_gtx_745;7
nvidia geforce_gtx_750;7
nvidia geforce_gtx_750_ti;7
nvidia geforce_gtx_760;7
nvidia geforce_gtx_760_ti;7
nvidia geforce_gtx_770;7
nvidia geforce_gtx_780;7
nvidia geforce_gtx_780_ti;7
nvidia gtx_titan;7
nvidia gtx_titan_black;7
nvidia gtx_titan_z;7
nvidia dgx-1_p100;6
nvidia dgx-1_v100;6
nvidia dgx-2;6
nvidia dgx_station_a100;6
nvidia geforce_gtx_1050;6
nvidia geforce_gtx_1050_ti;6
nvidia geforce_gtx_1060;6
nvidia geforce_gtx_1070;6
nvidia geforce_gtx_1070_ti;6
nvidia geforce_gtx_1080;6
nvidia geforce_gtx_1080_ti;6
nvidia jetson_agx_xavier_16gb;6
nvidia jetson_agx_xavier_32gb;6
nvidia jetson_agx_xavier_8gb;6
nvidia jetson_tx2;6
nvidia jetson_tx2_4gb;6
nvidia jetson_tx2_nx;6
nvidia jetson_tx2i;6
nvidia nvidia_hgx-2;6
nvidia quadro_gv100;6
nvidia quadro_p1000;6
nvidia quadro_p2000;6
nvidia quadro_p2200;6
nvidia quadro_p3000;6
nvidia quadro_p3200;6
nvidia quadro_p400;6
nvidia quadro_p4000;6
nvidia quadro_p4200;6
nvidia quadro_p500;6
nvidia quadro_p5000;6
nvidia quadro_p520;6
nvidia quadro_p5200;6
nvidia quadro_p600;6
nvidia quadro_p6000;6
nvidia quadro_p620;6
nvidia tesla_p4;6
nvidia tesla_p40;6
nvidia tesla_p6;6
nvidia tesla_v100;6
nvidia tesla_v100s;6
nvidia titan_v;6
nvidia titan_x;6
nvidia titan_xp;6
nvidia drive_constellation;5
nvidia geforce_gtx_1650;5
nvidia geforce_gtx_1650_super;5
nvidia geforce_gtx_1660;5
nvidia geforce_gtx_1660_super;5
nvidia geforce_gtx_1660_ti;5
nvidia geforce_rtx_2060;5
nvidia geforce_rtx_2060_super;5
nvidia geforce_rtx_2070;5
nvidia geforce_rtx_2070_super;5
nvidia geforce_rtx_2080;5
nvidia geforce_rtx_2080_super;5
nvidia geforce_rtx_2080_ti;5
nvidia nvidia_t1000;5
nvidia nvidia_t2000;5
nvidia nvidia_t4;5
nvidia nvidia_t400;5
nvidia nvidia_t600;5
nvidia quadro_rtx_3000;5
nvidia quadro_rtx_4000;5
nvidia quadro_rtx_5000;5
nvidia quadro_rtx_6000;5
nvidia quadro_rtx_8000;5
nvidia quadro_t1000;5
nvidia quadro_t2000;5
nvidia quadro_t400;5
nvidia quadro_t600;5
nvidia titan_rtx;5
intel core_i7-10700k;4
intel core_i7-7700k;4
netapp hci_storage_node;4
schneider-electric modicon_m340_bmxp341000;4
schneider-electric modicon_m340_bmxp342010;4
schneider-electric modicon_m340_bmxp342020;4
schneider-electric modicon_m340_bmxp342030;4
schneider-electric modicon_m580_bmeh582040;4
schneider-electric modicon_m580_bmeh582040c;4
schneider-electric modicon_m580_bmeh582040s;4
schneider-electric modicon_m580_bmeh584040;4
schneider-electric modicon_m580_bmeh584040c;4
schneider-electric modicon_m580_bmeh584040s;4
schneider-electric modicon_m580_bmeh586040;4
schneider-electric modicon_m580_bmeh586040c;4
schneider-electric modicon_m580_bmeh586040s;4
schneider-electric modicon_m580_bmep581020;4
schneider-electric modicon_m580_bmep581020h;4
schneider-electric modicon_m580_bmep582020;4
schneider-electric modicon_m580_bmep582020h;4
schneider-electric modicon_m580_bmep582040;4
schneider-electric modicon_m580_bmep582040h;4
schneider-electric modicon_m580_bmep582040s;4
schneider-electric modicon_m580_bmep583020;4
schneider-electric modicon_m580_bmep583040;4
schneider-electric modicon_m580_bmep584020;4
schneider-electric modicon_m580_bmep584040;4
schneider-electric modicon_m580_bmep584040s;4
schneider-electric modicon_m580_bmep585040;4
schneider-electric modicon_m580_bmep585040c;4
schneider-electric modicon_m580_bmep586040;4
schneider-electric modicon_m580_bmep586040c;4
schneider-electric modicon_mc80_bmkc8020301;4
schneider-electric modicon_mc80_bmkc8020310;4
schneider-electric modicon_mc80_bmkc8030311;4
schneider-electric modicon_momentum_171cbu78090;4
schneider-electric modicon_momentum_171cbu98090;4
schneider-electric modicon_momentum_171cbu98091;4
schneider-electric modicon_premium_tsxp57_1634m;4
schneider-electric modicon_premium_tsxp57_2634m;4
schneider-electric modicon_premium_tsxp57_2834m;4
schneider-electric modicon_premium_tsxp57_454m;4
schneider-electric modicon_premium_tsxp57_4634m;4
schneider-electric modicon_premium_tsxp57_554m;4
schneider-electric modicon_premium_tsxp57_5634m;4
schneider-electric modicon_premium_tsxp57_6634m;4
schneider-electric modicon_quantum_140cpu65150;4
schneider-electric modicon_quantum_140cpu65150c;4
schneider-electric modicon_quantum_140cpu65160;4
schneider-electric modicon_quantum_140cpu65160c;4
schneider-electric plc_simulator_for_ecostruxure_control_expert;4
schneider-electric plc_simulator_for_ecostruxure_process_expert;4
intel core_i5-7640x;3
intel core_i7-3820;3
intel core_i7-3920xm;3
intel core_i7-3930k;3
intel core_i7-3940xm;3
intel core_i7-3960x;3
intel core_i7-3970x;3
intel core_i7-4820k;3
intel core_i7-4930k;3
intel core_i7-4930mx;3
intel core_i7-4940mx;3
intel core_i7-4960x;3
intel core_i7-5820k;3
intel core_i7-5930k;3
intel core_i7-5960x;3
intel core_i7-6800k;3
intel core_i7-6850k;3
intel core_i7-6900k;3
intel core_i7-6950x;3
intel core_i7-7740x;3
intel core_i7-7800x;3
intel core_i7-7820x;3
intel core_i7-9800x;3
intel core_i9-10900x;3
intel core_i9-10920x;3
intel core_i9-10940x;3
intel core_i9-10980xe;3
intel core_i9-7900x;3
intel core_i9-7920x;3
intel core_i9-7940x;3
intel core_i9-7960x;3
intel core_i9-7980xe;3
intel core_i9-9820x;3
intel core_i9-9900x;3
intel core_i9-9920x;3
intel core_i9-9940x;3
intel core_i9-9960x;3
intel core_i9-9980xe;3
intel xeon_silver_4214;3
intel xeon_w-10855m;3
intel xeon_w-10885m;3
intel xeon_w-11855m;3
intel xeon_w-11955m;3
intel xeon_w-1250;3
intel xeon_w-1250e;3
intel xeon_w-1250p;3
intel xeon_w-1250te;3
intel xeon_w-1270;3
intel xeon_w-1270e;3
intel xeon_w-1270p;3
intel xeon_w-1270te;3
intel xeon_w-1290;3
intel xeon_w-1290e;3
intel xeon_w-1290p;3
intel xeon_w-1290t;3
intel xeon_w-1290te;3
intel xeon_w-1350;3
intel xeon_w-1350p;3
intel xeon_w-1370;3
intel xeon_w-1370p;3
intel xeon_w-1390;3
intel xeon_w-1390p;3
intel xeon_w-1390t;3
intel xeon_w-2123;3
intel xeon_w-2125;3
